Date,Price,Open,High,Low,Vol.,Change %
12-11-2020,"28,278.80","28,633.75","28,672.90","28,066.05",308.96M,-1.96%
11-11-2020,"28,845.00","28,713.15","29,030.90","28,211.10",497.51M,0.84%
10-11-2020,"28,606.00","28,039.45","28,802.50","27,916.90",595.80M,3.89%
09-11-2020,"27,534.10","27,088.95","27,595.00","27,068.95",365.12M,2.74%
06-11-2020,"26,798.95","26,274.10","26,853.45","26,135.30",357.69M,1.85%
05-11-2020,"26,313.10","26,174.80","26,375.20","26,000.05",385.31M,2.10%
04-11-2020,"25,771.60","25,539.55","25,891.00","25,142.00",409.25M,0.35%
03-11-2020,"25,682.80","25,108.00","25,760.70","25,085.70",407.59M,3.17%
02-11-2020,"24,892.50","24,367.60","25,139.00","24,120.60",437.22M,4.15%
30-10-2020,"23,900.90","24,090.15","24,277.35","23,612.70",271.82M,-0.79%
29-10-2020,"24,092.00","24,063.50","24,339.10","23,822.05",340.55M,-0.58%
28-10-2020,"24,232.50","24,737.85","24,780.70","24,057.95",272.72M,-2.17%
27-10-2020,"24,769.50","24,288.05","24,809.65","23,924.20",299.01M,2.88%
26-10-2020,"24,075.45","24,525.80","24,577.30","23,867.75",260.45M,-1.65%
23-10-2020,"24,478.30","24,669.20","24,764.15","24,360.85",196.85M,-0.02%
22-10-2020,"24,484.15","24,447.35","24,691.15","24,250.20",241.41M,-0.61%
21-10-2020,"24,635.05","24,444.20","24,823.60","24,099.85",335.66M,1.33%
20-10-2020,"24,311.80","24,117.35","24,410.90","24,039.85",254.15M,0.19%
19-10-2020,"24,266.75","23,902.90","24,320.95","23,754.85",388.15M,3.12%
16-10-2020,"23,533.25","23,219.85","23,646.20","23,148.95",229.44M,2.00%
15-10-2020,"23,072.40","23,920.35","24,087.85","22,970.95",270.33M,-3.36%
14-10-2020,"23,874.65","23,353.15","23,962.70","23,149.45",225.36M,1.63%
13-10-2020,"23,492.20","23,663.05","23,775.15","23,431.50",190.83M,-0.93%
12-10-2020,"23,712.80","23,955.60","24,190.35","23,552.60",280.70M,-0.56%
09-10-2020,"23,846.80","23,312.60","23,904.10","23,132.45",350.98M,2.83%
08-10-2020,"23,191.35","23,150.25","23,450.90","23,063.60",280.14M,0.99%
07-10-2020,"22,964.80","22,836.95","23,036.20","22,607.80",236.10M,0.49%
06-10-2020,"22,853.70","22,673.05","22,893.50","22,521.05",247.98M,2.16%
05-10-2020,"22,370.95","22,352.10","22,768.55","22,247.25",325.42M,0.56%
01-10-2020,"22,246.00","21,685.25","22,293.75","21,664.15",348.73M,3.70%
30-09-2020,"21,451.80","21,405.25","21,549.35","21,128.50",240.05M,0.19%
29-09-2020,"21,411.30","21,770.90","21,811.50","21,280.60",242.99M,-1.17%
28-09-2020,"21,665.50","21,152.05","21,708.85","21,055.10",240.22M,3.26%
25-09-2020,"20,982.35","20,740.80","21,064.30","20,430.70",280.65M,2.57%
24-09-2020,"20,456.85","20,898.80","20,955.60","20,404.90",276.42M,-3.41%
23-09-2020,"21,178.50","21,350.80","21,365.05","20,821.00",299.20M,0.19%
22-09-2020,"21,139.10","21,445.25","21,473.35","20,958.45",325.40M,-1.07%
21-09-2020,"21,366.80","21,983.40","22,098.85","21,274.30",283.52M,-3.02%
18-09-2020,"22,031.05","22,439.35","22,469.40","21,784.90",320.59M,-1.30%
17-09-2020,"22,320.35","22,352.00","22,504.45","22,267.05",216.41M,-1.12%
16-09-2020,"22,573.55","22,476.30","22,659.40","22,216.50",245.86M,0.48%
15-09-2020,"22,465.65","22,202.80","22,514.15","22,062.35",248.83M,1.65%
14-09-2020,"22,101.25","22,683.35","22,757.30","22,028.15",265.40M,-1.68%
11-09-2020,"22,479.95","22,509.95","22,668.75","22,205.95",214.79M,0.06%
10-09-2020,"22,466.20","22,466.55","22,678.65","22,225.25",278.55M,0.89%
09-09-2020,"22,267.00","22,486.70","22,554.60","22,080.40",305.09M,-2.10%
08-09-2020,"22,744.40","22,971.20","23,064.15","22,641.40",231.45M,-0.87%
07-09-2020,"22,945.05","23,036.25","23,109.10","22,716.25",245.26M,-0.29%
04-09-2020,"23,011.50","23,119.15","23,394.80","22,876.90",341.04M,-2.21%
03-09-2020,"23,530.85","23,986.15","24,051.60","23,451.65",214.82M,-1.44%
02-09-2020,"23,874.55","23,769.00","23,926.15","23,482.55",293.51M,0.26%
01-09-2020,"23,812.00","23,893.80","24,199.65","23,473.15",484.33M,0.24%
31-08-2020,"23,754.35","25,038.80","25,232.60","23,385.30",712.98M,-3.14%
28-08-2020,"24,523.80","23,635.30","24,611.80","23,599.20",812.65M,3.91%
27-08-2020,"23,600.35","23,511.45","23,704.05","23,464.15",430.93M,0.80%
26-08-2020,"23,414.20","23,175.55","23,453.40","23,093.15",337.92M,1.39%
25-08-2020,"23,092.15","22,973.40","23,180.30","22,857.90",422.19M,1.13%
24-08-2020,"22,833.00","22,436.85","22,897.50","22,410.05",346.27M,2.39%
21-08-2020,"22,299.60","22,190.70","22,344.05","22,165.05",347.08M,1.36%
20-08-2020,"21,999.45","21,989.90","22,079.90","21,886.70",314.84M,-1.29%
19-08-2020,"22,285.90","22,315.40","22,419.35","22,234.25",348.01M,0.52%
18-08-2020,"22,170.60","21,702.00","22,227.75","21,629.40",311.81M,2.16%
17-08-2020,"21,700.85","21,906.95","21,909.40","21,403.15",263.36M,0.10%
14-08-2020,"21,679.40","22,334.95","22,334.95","21,459.10",318.84M,-2.33%
13-08-2020,"22,196.35","22,395.20","22,439.95","22,139.60",289.10M,-0.30%
12-08-2020,"22,264.00","22,135.95","22,326.55","21,990.20",507.47M,0.17%
11-08-2020,"22,227.20","22,050.20","22,277.60","22,039.85",377.91M,1.49%
10-08-2020,"21,900.25","21,824.90","22,071.95","21,795.10",261.80M,0.67%
07-08-2020,"21,754.00","21,620.25","21,787.25","21,451.30",378.62M,0.51%
06-08-2020,"21,642.60","21,644.25","21,926.55","21,370.30",386.60M,0.62%
05-08-2020,"21,509.95","21,686.85","21,936.50","21,448.40",338.83M,0.09%
04-08-2020,"21,490.50","21,248.25","21,576.35","21,057.75",297.02M,1.99%
03-08-2020,"21,072.10","21,543.80","21,543.80","21,031.45",431.03M,-2.62%
31-07-2020,"21,640.05","21,730.55","21,806.95","21,375.00",397.34M,-0.03%
30-07-2020,"21,646.85","22,195.05","22,252.60","21,580.15",299.57M,-1.95%
29-07-2020,"22,076.60","22,075.00","22,346.40","21,906.35",400.36M,-0.13%
28-07-2020,"22,105.20","21,940.15","22,233.00","21,611.40",379.78M,1.17%
27-07-2020,"21,848.75","22,664.60","22,668.05","21,801.35",340.89M,-3.59%
24-07-2020,"22,662.05","22,853.20","22,854.05","22,417.20",436.26M,-1.83%
23-07-2020,"23,083.90","22,854.85","23,122.35","22,734.90",307.58M,0.88%
22-07-2020,"22,882.60","23,159.00","23,211.35","22,658.20",412.72M,0.44%
21-07-2020,"22,782.00","22,639.85","22,861.90","22,597.95",316.65M,2.06%
20-07-2020,"22,321.85","22,307.30","22,520.45","22,187.80",349.65M,1.62%
17-07-2020,"21,966.80","21,608.05","22,065.00","21,550.80",294.92M,1.71%
16-07-2020,"21,597.15","21,453.25","21,671.25","21,027.85",348.56M,1.20%
15-07-2020,"21,340.75","21,634.25","21,935.50","21,230.55",359.14M,-0.24%
14-07-2020,"21,392.20","21,877.60","21,909.70","21,222.45",338.50M,-3.16%
13-07-2020,"22,089.25","22,613.25","22,657.40","21,981.65",293.70M,-1.38%
10-07-2020,"22,398.45","22,720.95","22,835.20","22,320.05",457.10M,-2.22%
09-07-2020,"22,907.20","22,753.15","22,998.30","22,673.40",355.98M,1.43%
08-07-2020,"22,584.65","22,700.90","23,080.60","22,499.50",673.13M,-0.19%
07-07-2020,"22,628.00","22,254.30","22,674.50","22,040.35",455.77M,1.93%
06-07-2020,"22,198.95","22,270.95","22,399.25","22,171.05",290.92M,1.59%
03-07-2020,"21,852.40","22,101.75","22,130.30","21,768.00",256.18M,-0.46%
02-07-2020,"21,953.20","22,133.80","22,344.85","21,890.50",398.99M,-0.11%
01-07-2020,"21,977.60","21,354.10","22,061.60","21,281.85",385.96M,2.84%
30-06-2020,"21,370.15","21,524.30","21,650.50","21,212.00",292.66M,0.05%
29-06-2020,"21,359.00","21,291.55","21,440.05","21,026.45",328.00M,-1.08%
26-06-2020,"21,592.05","21,735.05","21,784.65","21,320.10",375.59M,0.40%
25-06-2020,"21,506.15","21,218.05","21,703.50","20,926.45",586.18M,0.37%
24-06-2020,"21,426.80","22,479.35","22,479.55","21,336.35",684.57M,-3.76%
23-06-2020,"22,264.90","21,859.25","22,322.30","21,647.80",527.94M,2.56%
22-06-2020,"21,708.35","21,491.55","22,078.25","21,425.55",664.61M,1.74%
19-06-2020,"21,338.10","20,970.10","21,467.65","20,878.25",523.37M,1.82%
18-06-2020,"20,956.30","20,137.60","21,028.35","20,030.35",362.84M,3.74%
17-06-2020,"20,201.75","20,137.45","20,627.90","19,978.15",453.53M,-0.47%
16-06-2020,"20,296.70","20,500.65","20,638.85","19,507.05",552.45M,1.93%
15-06-2020,"19,912.90","20,457.15","20,470.85","19,740.20",465.01M,-3.59%
12-06-2020,"20,654.55","19,529.30","20,747.70","19,526.10",599.19M,0.63%
11-06-2020,"20,525.15","21,084.70","21,244.45","20,458.30",747.07M,-2.72%
10-06-2020,"21,100.10","20,760.95","21,251.45","20,671.55",582.99M,1.81%
09-06-2020,"20,724.90","21,295.50","21,568.85","20,629.70",641.25M,-2.18%
08-06-2020,"21,187.35","21,636.10","21,807.40","20,911.25",748.11M,0.73%
05-06-2020,"21,034.50","20,516.40","21,198.70","20,425.05",637.45M,3.16%
04-06-2020,"20,390.45","20,932.35","21,141.80","20,316.20",587.86M,-2.63%
03-06-2020,"20,940.70","20,966.60","21,619.55","20,822.00",616.87M,2.00%
02-06-2020,"20,530.20","20,120.60","20,615.75","19,852.55",448.32M,2.86%
01-06-2020,"19,959.90","19,728.90","20,225.35","19,632.90",558.07M,3.43%
29-05-2020,"19,297.25","18,962.00","19,358.05","18,729.90",581.73M,0.66%
28-05-2020,"19,169.80","18,924.45","19,455.55","18,818.95",561.12M,2.45%
27-05-2020,"18,710.55","17,603.40","18,874.25","17,560.35",538.00M,7.28%
26-05-2020,"17,440.35","17,537.65","17,681.70","17,311.25",336.76M,0.93%
22-05-2020,"17,278.90","17,554.25","17,952.25","17,105.00",484.79M,-2.57%
21-05-2020,"17,735.10","17,901.95","18,200.70","17,658.55",347.58M,-0.59%
20-05-2020,"17,840.20","17,486.50","18,002.65","17,407.70",326.23M,2.02%
19-05-2020,"17,486.25","18,037.15","18,175.30","17,390.65",415.47M,-0.49%
18-05-2020,"17,573.20","18,795.10","18,795.10","17,514.20",434.76M,-6.69%
15-05-2020,"18,833.95","19,098.80","19,119.10","18,683.65",240.59M,-1.23%
14-05-2020,"19,068.50","19,197.70","19,380.10","19,024.75",333.04M,-2.88%
13-05-2020,"19,634.95","20,017.75","20,122.25","19,429.90",520.83M,4.09%
12-05-2020,"18,862.85","18,751.40","18,993.40","18,287.00",395.41M,-0.46%
11-05-2020,"18,950.50","19,610.45","19,733.40","18,900.90",342.56M,-2.08%
08-05-2020,"19,352.90","19,844.00","19,969.60","19,285.05",330.61M,-0.71%
07-05-2020,"19,491.80","19,536.05","19,757.25","19,332.15",300.14M,-1.03%
06-05-2020,"19,694.55","19,302.45","19,806.60","18,941.00",395.56M,2.19%
05-05-2020,"19,271.75","20,147.30","20,223.15","19,212.35",381.27M,-2.39%
04-05-2020,"19,743.75","20,514.75","20,530.45","19,643.60",328.80M,-8.32%
30-04-2020,"21,534.50","21,589.20","21,967.00","21,353.65",471.51M,2.11%
29-04-2020,"21,090.20","20,440.40","21,348.15","20,393.65",400.63M,2.03%
28-04-2020,"20,671.10","20,436.60","20,751.30","20,260.80",367.77M,2.94%
27-04-2020,"20,081.15","19,870.80","20,224.75","19,847.65",299.86M,2.52%
24-04-2020,"19,586.65","19,697.65","19,950.15","19,515.40",305.74M,-3.36%
23-04-2020,"20,267.95","19,871.35","20,356.50","19,584.40",325.38M,2.87%
22-04-2020,"19,701.85","19,306.95","19,806.35","19,051.95",349.36M,1.51%
21-04-2020,"19,409.35","19,812.05","19,891.45","19,247.95",311.92M,-5.42%
20-04-2020,"20,522.65","21,104.70","21,122.10","20,444.25",438.64M,-0.77%
17-04-2020,"20,681.45","20,394.75","20,866.55","19,729.30",475.04M,6.61%
16-04-2020,"19,400.00","18,957.15","19,520.30","18,703.45",350.28M,1.80%
15-04-2020,"19,057.05","20,096.35","20,184.10","18,776.75",389.86M,-2.21%
13-04-2020,"19,488.00","19,854.90","19,887.05","19,294.00",288.21M,-2.14%
09-04-2020,"19,913.60","19,553.15","19,988.30","19,166.90",389.99M,5.10%
08-04-2020,"18,946.45","18,799.40","20,324.10","18,482.90",508.44M,-0.61%
07-04-2020,"19,062.50","18,454.55","19,190.55","17,953.75",435.42M,10.51%
03-04-2020,"17,249.30","18,325.05","18,326.10","17,143.20",342.53M,-5.27%
01-04-2020,"18,208.35","19,122.40","19,154.75","18,042.25",274.86M,-4.89%
31-03-2020,"19,144.00","19,307.65","19,466.30","18,792.40",309.81M,1.93%
30-03-2020,"18,782.40","19,254.45","19,716.25","18,668.70",326.99M,-5.94%
27-03-2020,"19,969.00","20,801.60","21,462.40","19,580.10",539.42M,1.81%
26-03-2020,"19,613.90","18,781.85","20,409.35","18,364.50",482.88M,6.13%
25-03-2020,"18,481.05","16,759.95","18,740.20","16,635.50",394.56M,8.03%
24-03-2020,"17,107.30","17,705.85","17,841.40","16,116.25",391.70M,1.12%
23-03-2020,"16,917.65","18,311.30","18,895.65","16,791.05",307.64M,-16.73%
20-03-2020,"20,317.60","19,898.30","20,924.55","19,265.00",501.77M,1.17%
19-03-2020,"20,083.50","19,428.95","21,035.05","18,675.65",476.62M,-2.41%
18-03-2020,"20,580.20","22,411.85","22,544.05","20,267.95",875.29M,-7.11%
17-03-2020,"22,155.15","23,348.05","23,449.50","22,002.00",537.69M,-4.10%
16-03-2020,"23,101.15","24,061.60","24,074.15","23,008.25",481.91M,-8.21%
13-03-2020,"25,166.45","22,720.75","25,670.75","21,351.70",783.39M,4.99%
12-03-2020,"23,971.15","25,175.90","25,223.10","23,536.35",760.58M,-9.50%
11-03-2020,"26,487.80","26,272.75","26,791.45","26,234.10",723.29M,0.10%
09-03-2020,"26,462.60","27,031.45","27,091.60","25,923.40",1.06B,-4.82%
06-03-2020,"27,801.45","27,649.95","28,047.20","27,162.30",1.57B,-3.52%
05-03-2020,"28,815.35","28,830.30","29,134.30","28,535.60",1.08B,0.56%
04-03-2020,"28,653.70","29,252.95","29,273.65","28,125.15",425.84M,-1.79%
03-03-2020,"29,177.05","29,012.55","29,285.35","28,749.55",367.32M,1.07%
02-03-2020,"28,868.40","29,701.00","29,791.15","28,571.70",368.26M,-0.96%
28-02-2020,"29,147.15","29,501.55","29,564.10","29,051.50",386.88M,-3.44%
27-02-2020,"30,187.00","30,270.00","30,271.95","29,914.15",358.02M,-0.40%
26-02-2020,"30,306.85","30,279.95","30,515.35","30,131.75",290.96M,-0.41%
25-02-2020,"30,432.70","30,517.00","30,610.70","30,329.95",215.91M,-0.07%
24-02-2020,"30,455.10","30,666.35","30,702.15","30,428.00",254.24M,-1.58%
20-02-2020,"30,942.85","30,862.30","31,085.30","30,702.45",273.06M,0.34%
19-02-2020,"30,838.20","30,905.00","30,947.15","30,606.15",268.82M,0.90%
18-02-2020,"30,562.50","30,661.50","30,692.75","30,252.45",398.87M,-0.39%
17-02-2020,"30,680.70","30,873.85","30,998.15","30,630.50",251.93M,-0.50%
14-02-2020,"30,834.80","31,281.85","31,436.65","30,776.10",341.37M,-1.27%
13-02-2020,"31,230.25","31,586.55","31,649.45","31,180.60",303.03M,-0.83%
12-02-2020,"31,492.90","31,441.15","31,588.60","31,398.15",225.96M,0.61%
11-02-2020,"31,300.60","31,230.20","31,505.95","31,225.90",198.89M,0.78%
10-02-2020,"31,058.15","31,248.65","31,248.80","30,957.20",239.70M,-0.46%
07-02-2020,"31,201.95","31,367.05","31,368.20","31,111.05",254.38M,-0.33%
06-02-2020,"31,304.05","31,070.75","31,470.65","30,917.25",334.00M,0.97%
05-02-2020,"31,001.95","30,761.95","31,065.85","30,630.85",427.60M,1.03%
04-02-2020,"30,686.70","30,235.30","30,776.95","30,182.45",336.61M,2.21%
03-02-2020,"30,023.25","29,811.75","30,105.80","29,612.55",337.11M,0.68%
01-02-2020,"29,820.90","30,726.20","30,918.60","29,753.00",255.30M,-3.28%
31-01-2020,"30,833.60","30,950.50","31,033.45","30,691.80",333.44M,0.61%
30-01-2020,"30,647.40","30,889.25","30,909.50","30,521.30",328.86M,-0.74%
29-01-2020,"30,877.00","30,915.10","31,082.85","30,835.80",268.79M,0.38%
28-01-2020,"30,761.40","30,922.00","31,048.45","30,656.35",239.60M,-0.25%
27-01-2020,"30,837.40","31,110.55","31,227.05","30,808.55",309.94M,-1.29%
24-01-2020,"31,241.75","31,040.10","31,375.45","30,879.05",424.62M,0.77%
23-01-2020,"31,004.05","30,742.20","31,087.25","30,621.35",343.82M,0.99%
22-01-2020,"30,701.45","31,061.60","31,149.05","30,614.00",200.58M,-0.80%
21-01-2020,"30,947.55","30,978.85","31,171.25","30,858.60",227.48M,-0.43%
20-01-2020,"31,080.65","31,923.95","31,923.95","31,050.95",282.23M,-1.61%
17-01-2020,"31,590.65","31,571.65","31,773.55","31,445.50",308.14M,-0.83%
16-01-2020,"31,853.90","31,810.55","31,988.90","31,692.40",253.72M,0.09%
15-01-2020,"31,824.90","31,994.75","32,000.90","31,670.35",545.71M,-0.77%
14-01-2020,"32,071.65","32,196.45","32,196.45","31,989.20",438.91M,-0.33%
13-01-2020,"32,177.65","32,139.10","32,322.65","32,074.05",291.44M,0.25%
10-01-2020,"32,097.40","32,215.70","32,347.20","31,953.40",444.71M,0.02%
09-01-2020,"32,092.40","31,748.25","32,172.70","31,667.15",307.98M,2.29%
08-01-2020,"31,373.65","30,995.50","31,451.85","30,899.55",304.48M,-0.08%
07-01-2020,"31,399.40","31,598.05","31,851.45","31,200.90",294.37M,0.52%
06-01-2020,"31,237.15","31,910.45","31,914.45","31,170.55",256.24M,-2.59%
03-01-2020,"32,069.25","32,326.95","32,329.80","31,960.40",217.58M,-1.15%
02-01-2020,"32,443.85","32,133.15","32,465.45","32,121.40",253.56M,1.06%
01-01-2020,"32,102.90","32,237.90","32,348.00","32,057.20",184.67M,-0.18%
31-12-2019,"32,161.65","32,345.95","32,345.95","32,108.75",251.41M,-0.60%
30-12-2019,"32,354.90","32,486.60","32,613.10","32,248.50",274.05M,-0.18%
27-12-2019,"32,412.35","32,142.50","32,444.85","32,056.25",332.43M,1.30%
26-12-2019,"31,997.70","32,276.15","32,314.60","31,963.25",339.79M,-0.88%
24-12-2019,"32,280.75","32,337.80","32,390.35","32,246.05",330.83M,-0.18%
23-12-2019,"32,339.45","32,381.00","32,502.80","32,196.85",391.46M,-0.14%
20-12-2019,"32,384.95","32,266.85","32,443.35","32,199.45",535.24M,0.45%
19-12-2019,"32,241.45","32,281.65","32,328.35","32,085.05",436.93M,-0.01%
18-12-2019,"32,244.25","32,292.25","32,293.65","32,017.30",258.84M,0.32%
17-12-2019,"32,140.25","32,082.40","32,213.35","31,987.35",259.93M,0.52%
16-12-2019,"31,974.20","32,159.00","32,186.95","31,897.75",306.02M,-0.13%
13-12-2019,"32,014.25","31,775.55","32,105.05","31,770.50",390.51M,1.10%
12-12-2019,"31,665.45","31,356.80","31,711.45","31,352.10",529.69M,1.31%
11-12-2019,"31,256.75","31,151.65","31,337.85","30,996.40",815.35M,0.31%
10-12-2019,"31,160.35","31,386.40","31,412.80","31,126.00",505.39M,-0.50%
09-12-2019,"31,316.65","31,321.40","31,537.65","31,122.05",494.48M,-0.08%
06-12-2019,"31,341.55","31,797.15","31,883.70","31,250.65",485.39M,-1.17%
05-12-2019,"31,712.95","32,083.80","32,126.95","31,628.30",393.28M,-0.83%
04-12-2019,"31,979.30","31,549.30","32,017.75","31,444.00",516.80M,1.16%
03-12-2019,"31,613.35","31,920.10","31,936.60","31,502.95",431.51M,-0.81%
02-12-2019,"31,871.45","32,008.30","32,024.10","31,720.60",496.00M,-0.23%
29-11-2019,"31,946.10","32,074.15","32,086.95","31,770.80",667.78M,-0.55%
28-11-2019,"32,122.95","31,981.70","32,157.05","31,905.90",498.30M,0.77%
27-11-2019,"31,875.95","31,832.75","31,916.80","31,734.50",417.57M,0.50%
26-11-2019,"31,718.35","31,692.85","31,850.35","31,465.85",856.69M,0.51%
25-11-2019,"31,555.90","31,065.10","31,591.60","31,049.75",317.31M,1.43%
22-11-2019,"31,111.60","31,389.60","31,394.20","31,055.20",257.77M,-0.76%
21-11-2019,"31,349.95","31,413.25","31,463.15","31,243.00",296.15M,-0.01%
20-11-2019,"31,353.85","31,292.35","31,471.65","31,205.55",419.00M,0.38%
19-11-2019,"31,236.25","31,045.15","31,298.05","30,974.30",429.95M,0.79%
18-11-2019,"30,992.10","31,036.80","31,203.55","30,901.85",331.73M,-0.05%
15-11-2019,"31,008.40","30,912.40","31,165.45","30,860.70",393.95M,0.84%
14-11-2019,"30,749.95","30,615.80","30,789.20","30,338.35",383.31M,0.68%
13-11-2019,"30,541.55","31,084.75","31,198.50","30,488.10",474.51M,-1.84%
11-11-2019,"31,115.55","30,664.65","31,205.20","30,625.80",422.78M,1.19%
08-11-2019,"30,749.40","30,571.30","31,108.40","30,504.05",620.05M,0.38%
07-11-2019,"30,633.15","30,722.60","30,821.35","30,462.55",364.82M,0.08%
06-11-2019,"30,609.60","30,225.20","30,699.00","30,013.65",403.96M,1.29%
05-11-2019,"30,219.85","30,403.25","30,452.70","30,091.35",534.71M,-0.37%
04-11-2019,"30,333.10","30,415.90","30,607.05","30,227.25",613.02M,0.01%
01-11-2019,"30,330.55","30,196.15","30,409.00","30,028.90",646.75M,0.88%
31-10-2019,"30,066.25","30,168.65","30,415.65","29,987.15",1.19B,0.26%
30-10-2019,"29,987.50","30,005.70","30,151.10","29,753.00",448.80M,0.38%
29-10-2019,"29,873.05","29,527.60","29,997.65","29,385.45",567.56M,1.21%
27-10-2019,"29,516.30","29,605.40","29,644.45","29,446.80",110.01M,0.41%
25-10-2019,"29,395.95","29,228.65","29,452.10","28,923.80",632.22M,0.99%
24-10-2019,"29,107.95","29,604.35","29,693.25","28,994.20",439.98M,-1.19%
23-10-2019,"29,459.60","29,478.85","29,643.80","29,214.05",497.77M,0.16%
22-10-2019,"29,411.15","29,416.25","29,690.00","29,231.20",582.22M,1.00%
18-10-2019,"29,120.25","28,954.80","29,249.50","28,864.10",605.17M,0.45%
17-10-2019,"28,989.45","28,596.35","29,049.05","28,487.95",617.85M,1.58%
16-10-2019,"28,538.80","28,689.45","28,759.35","28,305.40",400.38M,-0.06%
15-10-2019,"28,555.10","28,257.85","28,694.85","28,186.25",350.93M,1.32%
14-10-2019,"28,181.95","28,238.50","28,553.40","28,043.25",387.66M,0.50%
11-10-2019,"28,042.50","28,245.55","28,604.05","27,736.80",558.92M,0.10%
10-10-2019,"28,013.45","28,542.95","28,552.75","27,914.15",381.15M,-2.68%
09-10-2019,"28,785.85","27,901.65","28,857.70","27,702.05",574.83M,3.67%
07-10-2019,"27,767.55","27,909.90","28,185.15","27,568.35",554.31M,0.13%
04-10-2019,"27,731.85","28,681.90","28,730.30","27,653.70",732.72M,-2.40%
03-10-2019,"28,414.10","28,606.70","28,769.10","28,240.80",825.76M,-1.08%
01-10-2019,"28,725.50","29,226.15","29,526.40","28,077.35",1.19B,-1.30%
30-09-2019,"29,103.15","29,674.80","29,754.40","28,943.45",580.25M,-2.59%
27-09-2019,"29,876.65","29,974.95","30,112.65","29,711.35",464.10M,-0.42%
26-09-2019,"30,002.60","29,640.55","30,718.35","29,627.00",540.44M,1.41%
25-09-2019,"29,586.05","30,029.05","30,067.60","29,470.10",352.81M,-1.98%
24-09-2019,"30,183.10","30,432.00","30,668.10","29,889.55",348.81M,-1.25%
23-09-2019,"30,566.20","30,039.40","30,801.30","29,776.30",552.17M,5.47%
20-09-2019,"28,981.55","26,878.65","29,418.95","26,727.55",844.58M,8.31%
19-09-2019,"26,757.65","27,175.45","27,175.45","26,643.00",450.44M,-1.53%
18-09-2019,"27,172.65","27,304.70","27,414.45","27,088.80",307.78M,0.15%
17-09-2019,"27,131.75","27,765.10","27,851.40","27,047.95",277.76M,-2.60%
16-09-2019,"27,855.00","27,868.00","28,066.70","27,798.85",234.06M,-0.87%
13-09-2019,"28,098.75","27,772.00","28,126.85","27,573.45",438.50M,1.01%
12-09-2019,"27,818.50","27,870.80","28,062.30","27,764.70",377.82M,0.15%
11-09-2019,"27,776.20","27,639.05","27,829.65","27,551.65",467.42M,0.99%
09-09-2019,"27,504.65","27,240.35","27,565.55","26,993.90",286.11M,0.94%
06-09-2019,"27,247.90","26,986.50","27,311.05","26,950.55",251.99M,1.22%
05-09-2019,"26,919.70","27,086.95","27,243.95","26,815.40",327.08M,-0.75%
04-09-2019,"27,123.85","26,785.95","27,278.70","26,641.35",309.52M,1.12%
03-09-2019,"26,824.15","27,239.20","27,247.05","26,742.60",392.43M,-2.20%
30-08-2019,"27,427.85","27,407.90","27,586.50","27,121.95",427.08M,0.45%
29-08-2019,"27,305.20","27,694.95","27,719.05","27,239.95",377.44M,-1.80%
28-08-2019,"27,804.30","28,080.25","28,095.55","27,634.65",384.11M,-1.14%
27-08-2019,"28,126.15","28,106.30","28,277.70","27,960.80",386.84M,0.63%
26-08-2019,"27,951.35","27,663.95","27,995.25","26,859.35",519.22M,3.68%
23-08-2019,"26,958.65","26,835.35","27,207.30","26,560.60",485.54M,-0.28%
22-08-2019,"27,034.20","27,690.05","27,690.05","26,975.55",465.07M,-2.47%
21-08-2019,"27,719.05","28,021.00","28,098.90","27,666.20",358.84M,-0.94%
20-08-2019,"27,982.45","28,163.55","28,215.40","27,839.65",288.24M,-0.72%
19-08-2019,"28,186.10","28,331.25","28,468.90","28,146.50",241.81M,-0.11%
16-08-2019,"28,217.00","27,920.30","28,251.05","27,720.95",274.02M,0.71%
14-08-2019,"28,019.20","27,885.50","28,107.05","27,726.65",290.41M,1.05%
13-08-2019,"27,729.10","28,356.80","28,358.85","27,683.50",335.81M,-2.47%
09-08-2019,"28,431.90","28,293.65","28,602.75","28,251.75",336.83M,1.14%
08-08-2019,"28,110.45","27,840.10","28,227.55","27,531.05",303.60M,1.47%
07-08-2019,"27,702.05","28,053.85","28,175.55","27,641.85",353.40M,-1.14%
06-08-2019,"28,022.10","27,518.50","28,148.40","27,503.90",291.00M,1.35%
05-08-2019,"27,648.05","27,841.20","27,866.55","27,389.50",334.37M,-1.97%
02-08-2019,"28,204.95","28,224.25","28,544.55","27,936.35",319.93M,-0.57%
01-08-2019,"28,367.25","28,660.50","28,819.70","28,047.35",282.24M,-1.76%
31-07-2019,"28,876.00","28,575.45","28,979.75","28,529.75",346.51M,0.29%
30-07-2019,"28,791.60","29,434.85","29,530.30","28,737.80",301.28M,-1.72%
29-07-2019,"29,295.90","29,583.45","29,592.95","29,104.85",303.51M,-0.10%
26-07-2019,"29,325.30","29,062.50","29,379.10","28,994.50",383.57M,0.97%
25-07-2019,"29,043.05","28,981.05","29,240.80","28,931.05",296.56M,0.31%
24-07-2019,"28,952.25","29,085.45","29,252.40","28,871.00",244.08M,-0.60%
23-07-2019,"29,128.10","29,342.45","29,365.80","29,078.15",333.50M,-0.54%
22-07-2019,"29,284.95","29,617.05","29,635.15","29,194.10",350.33M,-1.63%
19-07-2019,"29,770.35","30,515.10","30,543.75","29,705.75",287.39M,-2.17%
18-07-2019,"30,430.60","30,705.80","30,769.35","30,378.60",352.03M,-0.99%
