Date,Sentiment_Score,Prob_Pos,Prob_Neg,News_Volume
"April 24, 2003, Thursday",-0.009541414,0.04185246,0.051393878,9
"April 24, 2004, Saturday",0.44979715,0.45860755,0.008810422,3
"April 24, 2005, Sunday",0.58572245,0.59963167,0.013909201,2
"April 24, 2006, Monday",0.5359966,0.5498604,0.013863793,7
"April 24, 2007, Tuesday",0.34643763,0.56515634,0.21871871,16
"April 24, 2008, Thursday",-0.06946481,0.32526532,0.39473012,9
"April 24, 2009, Friday",0.31009087,0.50854546,0.19845457,18
"April 24, 2010, Saturday",0.5254666,0.67239493,0.14692831,8
"April 24, 2011, Sunday",0.634412,0.6463072,0.011895135,3
"April 24, 2012, Tuesday",-0.10571677,0.2813233,0.38704005,11
"April 24, 2013, Wednesday",0.49471694,0.6071725,0.11245557,10
"April 24, 2014, Thursday",0.28715184,0.30846104,0.021309191,7
"April 24, 2015, Friday",0.21396005,0.400119,0.18615896,8
"April 24, 2016, Sunday",0.12453594,0.33929488,0.21475892,3
"April 24, 2017, Monday",0.4222251,0.4340259,0.011800823,3
"April 24, 2018, Tuesday",-0.19809124,0.19178568,0.3898769,5
"April 24, 2019, Wednesday",-0.029994577,0.46269023,0.4926848,2
"April 24, 2020, Friday",-0.25892037,0.0642329,0.32315326,4
"April 25, 2003, Friday",-0.1456823,0.04327121,0.1889535,7
"April 25, 2005, Monday",0.02476958,0.21693051,0.19216092,5
"April 25, 2006, Tuesday",0.51883286,0.5303018,0.011468906,12
"April 25, 2007, Wednesday",0.43471348,0.5169938,0.0822803,43
"April 25, 2008, Friday",-0.10365446,0.103130765,0.20678522,11
"April 25, 2009, Saturday",0.52566576,0.70347863,0.17781292,6
"April 25, 2010, Sunday",0.39297858,0.5867845,0.19380589,5
"April 25, 2011, Monday",0.47883824,0.6620256,0.18318734,7
"April 25, 2012, Wednesday",0.04470205,0.3389509,0.29424888,10
"April 25, 2013, Thursday",0.28804398,0.32281175,0.034767758,7
"April 25, 2014, Friday",-0.2280602,0.31276795,0.54082817,3
"April 25, 2015, Saturday",-0.30339718,0.103746325,0.40714347,8
"April 25, 2016, Monday",0.20935637,0.22046849,0.011112116,2
"April 25, 2017, Tuesday",0.6680145,0.69670993,0.028695503,6
"April 25, 2018, Wednesday",0.013383001,0.47497192,0.46158892,2
"April 25, 2019, Thursday",0.14493118,0.15763877,0.012707598,1
"April 26, 2003, Saturday",-0.005128812,0.051287264,0.056416076,4
"April 26, 2004, Monday",0.14765693,0.31747514,0.1698182,14
"April 26, 2005, Tuesday",-0.024674565,0.21230645,0.236981,10
"April 26, 2006, Wednesday",0.25807858,0.42002678,0.16194819,15
"April 26, 2007, Thursday",0.35778764,0.4343962,0.07660855,8
"April 26, 2008, Saturday",-0.03244794,0.41849896,0.4509469,7
"April 26, 2009, Sunday",0.119037725,0.31740364,0.19836593,5
"April 26, 2010, Monday",0.4690903,0.577305,0.10821475,7
"April 26, 2011, Tuesday",0.5296295,0.56532604,0.03569654,8
"April 26, 2012, Thursday",0.3372529,0.5516029,0.21435001,10
"April 26, 2013, Friday",-0.1296749,0.21608602,0.3457609,11
"April 26, 2014, Saturday",0.15778106,0.2878459,0.13006486,4
"April 26, 2015, Sunday",0.36696094,0.4045049,0.03754397,2
"April 26, 2016, Tuesday",0.039331835,0.311411,0.27207914,9
"April 26, 2017, Wednesday",0.14321153,0.45464602,0.31143448,7
"April 26, 2018, Thursday",0.92541903,0.9436599,0.018240869,1
"April 26, 2019, Friday",0.181225,0.26050863,0.07928362,3
"April 26, 2020, Sunday",0.080813095,0.15238166,0.07156856,1
"April 27, 2004, Tuesday",0.24648039,0.26947173,0.022991333,2
"April 27, 2005, Wednesday",0.30697384,0.43657008,0.12959623,16
"April 27, 2006, Thursday",0.16840985,0.43441063,0.26600078,14
"April 27, 2007, Friday",0.01033952,0.3211529,0.3108134,11
"April 27, 2008, Sunday",-0.13954662,0.30342016,0.44296676,9
"April 27, 2009, Monday",-0.22417124,0.22863309,0.45280433,6
"April 27, 2010, Tuesday",0.32156903,0.54979146,0.2282224,9
"April 27, 2011, Wednesday",0.25119027,0.40718442,0.15599413,9
"April 27, 2012, Friday",0.3575561,0.4905923,0.13303618,11
"April 27, 2013, Saturday",0.6072156,0.66933966,0.06212408,8
"April 27, 2014, Sunday",0.16051926,0.35690793,0.1963887,6
"April 27, 2015, Monday",0.04419437,0.34795576,0.3037614,5
"April 27, 2016, Wednesday",0.06307399,0.33114764,0.26807362,13
"April 27, 2017, Thursday",0.41718334,0.55323654,0.13605319,7
"April 27, 2018, Friday",-0.123971485,0.33996275,0.46393427,6
"April 27, 2019, Saturday",-0.15564275,0.2639154,0.41955814,3
"April 27, 2020, Monday",-0.45309567,0.17282437,0.62592006,6
"April 28, 2003, Monday",-0.17905453,0.043291938,0.22234645,7
"April 28, 2004, Wednesday",-0.13427156,0.33964896,0.4739205,6
"April 28, 2005, Thursday",0.47647268,0.4996143,0.023141636,13
"April 28, 2006, Friday",0.5208379,0.68595546,0.16511758,7
"April 28, 2007, Saturday",0.4913047,0.5452764,0.053971697,10
"April 28, 2008, Monday",0.9264273,0.9514479,0.025020618,1
"April 28, 2009, Tuesday",-0.016125191,0.34037647,0.35650164,18
"April 28, 2010, Wednesday",0.17409804,0.38296878,0.20887075,18
"April 28, 2011, Thursday",0.21720032,0.3648107,0.1476104,16
"April 28, 2012, Saturday",0.27722895,0.5108435,0.23361455,9
"April 28, 2013, Sunday",0.34841067,0.46694276,0.11853207,7
"April 28, 2015, Tuesday",0.42032614,0.5944168,0.17409065,8
"April 28, 2016, Thursday",0.3083264,0.33861336,0.030286947,6
"April 28, 2017, Friday",0.22278838,0.4839019,0.2611135,4
"April 28, 2018, Saturday",-0.06153345,0.32861724,0.3901507,3
"April 28, 2019, Sunday",0.4348651,0.4448789,0.010013829,1
"April 28, 2020, Tuesday",-0.53255457,0.04744999,0.5800046,6
"April 29, 2003, Tuesday",0.28679106,0.4207039,0.13391283,7
"April 29, 2004, Thursday",0.48844543,0.5793302,0.09088475,9
"April 29, 2005, Friday",0.22609021,0.3072197,0.08112951,43
"April 29, 2006, Saturday",0.13648765,0.48347914,0.3469915,8
"April 29, 2007, Sunday",0.4592282,0.6501021,0.1908739,5
"April 29, 2008, Tuesday",-0.06512529,0.17953175,0.24465704,9
"April 29, 2009, Wednesday",0.1273453,0.4148172,0.2874719,18
"April 29, 2010, Thursday",0.15966874,0.44081706,0.2811483,16
"April 29, 2011, Friday",0.45162502,0.63121635,0.17959133,9
"April 29, 2012, Sunday",0.57969093,0.59134275,0.011651849,2
"April 29, 2013, Monday",0.49997306,0.6184561,0.11848311,4
"April 29, 2014, Tuesday",0.15057763,0.20303205,0.052454405,5
"April 29, 2015, Wednesday",-0.00029551983,0.34012458,0.3404201,7
"April 29, 2016, Friday",-0.05941322,0.27601758,0.3354308,11
"April 29, 2017, Saturday",-0.22154373,0.109660596,0.33120432,3
"April 29, 2019, Monday",-0.900946,0.014609841,0.91555583,1
"April 29, 2020, Wednesday",0.43218458,0.46533823,0.033153623,4
"April 30, 2003, Wednesday",0.018660102,0.10561804,0.086957924,41
"April 30, 2004, Friday",0.40668184,0.4270547,0.020372871,5
"April 30, 2005, Saturday",0.071340896,0.22922589,0.157885,14
"April 30, 2006, Sunday",0.79688513,0.8677409,0.070855804,1
"April 30, 2007, Monday",0.20397353,0.41880274,0.21482924,10
"April 30, 2008, Wednesday",0.06416113,0.19843897,0.13427785,33
"April 30, 2009, Thursday",-0.07977627,0.30450714,0.38428342,18
"April 30, 2010, Friday",0.47585514,0.5205677,0.044712562,13
"April 30, 2011, Saturday",-0.036588337,0.32539293,0.36198124,7
"April 30, 2012, Monday",-0.90872824,0.018315043,0.9270433,4
"April 30, 2013, Tuesday",-0.052347656,0.21971218,0.27205983,7
"April 30, 2014, Wednesday",0.0467243,0.115182176,0.06845788,5
"April 30, 2015, Thursday",0.15353459,0.35782775,0.20429313,12
"April 30, 2016, Saturday",-0.07644379,0.2810449,0.3574887,8
"April 30, 2017, Sunday",0.019098021,0.0937129,0.07461488,1
"April 30, 2018, Monday",-0.952549,0.0077948463,0.96034384,1
"April 30, 2019, Tuesday",0.28485975,0.6215292,0.33666945,3
"April 30, 2020, Thursday",0.14624818,0.46202597,0.31577778,5
"August 01, 2003, Friday",-0.12557246,0.14548226,0.27105471,8
"August 01, 2005, Monday",0.23199284,0.45197734,0.21998449,6
"August 01, 2006, Tuesday",0.41448337,0.50663084,0.09214746,13
"August 01, 2007, Wednesday",0.08244767,0.3325868,0.25013915,7
"August 01, 2008, Friday",0.13910674,0.42845517,0.28934842,13
"August 01, 2009, Saturday",0.40115225,0.49773428,0.09658205,13
"August 01, 2010, Sunday",0.23028155,0.52312356,0.292842,8
"August 01, 2011, Monday",0.13408902,0.29571998,0.16163094,13
"August 01, 2012, Wednesday",0.11165847,0.27549553,0.16383708,4
"August 01, 2013, Thursday",0.09276497,0.3452066,0.2524416,13
"August 01, 2014, Friday",-0.29057908,0.17331004,0.46388915,6
"August 01, 2015, Saturday",0.21079774,0.33616725,0.12536949,9
"August 01, 2016, Monday",0.20031393,0.26789498,0.06758106,4
"August 01, 2017, Tuesday",-0.19584548,0.16903372,0.3648792,16
"August 01, 2018, Wednesday",0.022334332,0.35660735,0.334273,3
"August 01, 2019, Thursday",-0.09107243,0.20193483,0.29300725,6
"August 02, 2003, Saturday",-0.13634446,0.11323012,0.24957457,8
"August 02, 2004, Monday",-0.0013981486,0.08060544,0.082003586,3
"August 02, 2005, Tuesday",-0.042878788,0.26024765,0.30312642,12
"August 02, 2006, Wednesday",0.5415105,0.5716096,0.030099072,12
"August 02, 2007, Thursday",-0.14225914,0.28693306,0.4291922,9
"August 02, 2008, Saturday",-0.0405327,0.29084504,0.33137774,10
"August 02, 2009, Sunday",-0.39696133,0.08608053,0.48304185,2
"August 02, 2010, Monday",0.037149847,0.2906957,0.25354585,4
"August 02, 2011, Tuesday",-0.18401384,0.30659148,0.49060532,13
"August 02, 2012, Thursday",-0.08382166,0.24517387,0.32899556,15
"August 02, 2013, Friday",0.30850074,0.4730709,0.16457015,12
"August 02, 2014, Saturday",0.26768008,0.37720218,0.109522134,3
"August 02, 2015, Sunday",-0.39387476,0.09062179,0.48449656,3
"August 02, 2016, Tuesday",0.2839885,0.39092842,0.10693991,10
"August 02, 2017, Wednesday",-0.17312726,0.228897,0.40202427,11
"August 02, 2018, Thursday",0.119271636,0.35018525,0.2309136,12
"August 02, 2019, Friday",0.54359156,0.58460695,0.041015375,2
"August 03, 2004, Tuesday",-0.20160538,0.17878874,0.38039413,9
"August 03, 2005, Wednesday",-0.027938621,0.3538089,0.3817475,7
"August 03, 2006, Thursday",0.5178926,0.6370781,0.11918555,9
"August 03, 2007, Friday",0.27572504,0.4845784,0.20885336,16
"August 03, 2008, Sunday",0.25347954,0.3825028,0.12902327,5
"August 03, 2009, Monday",0.6022323,0.6481995,0.04596724,8
"August 03, 2010, Tuesday",0.13441162,0.34953213,0.21512052,14
"August 03, 2011, Wednesday",0.32698333,0.47586045,0.14887711,10
"August 03, 2012, Friday",-0.18841656,0.25141382,0.4398304,12
"August 03, 2013, Saturday",0.043373585,0.51149344,0.46811983,2
"August 03, 2014, Sunday",0.36365741,0.5310185,0.16736108,8
"August 03, 2015, Monday",-0.028749397,0.21959116,0.24834053,4
"August 03, 2016, Wednesday",0.024994899,0.22318302,0.19818813,8
"August 03, 2017, Thursday",-0.0064257584,0.32529438,0.33172014,6
"August 03, 2018, Friday",0.42420805,0.6837217,0.25951368,4
"August 03, 2019, Saturday",-0.3278662,0.10454315,0.43240935,10
"August 04, 2003, Monday",0.23603675,0.29876828,0.06273154,9
"August 04, 2004, Wednesday",0.120734215,0.4095883,0.28885406,6
"August 04, 2005, Thursday",-0.37041086,0.17648114,0.546892,7
"August 04, 2006, Friday",-0.11248393,0.34747475,0.4599587,8
"August 04, 2007, Saturday",0.40318474,0.4142262,0.011041497,3
"August 04, 2008, Monday",0.026450802,0.40312663,0.3766758,5
"August 04, 2009, Tuesday",0.0024665915,0.31355885,0.31109226,13
"August 04, 2010, Wednesday",0.40307933,0.5064897,0.10341037,17
"August 04, 2011, Thursday",0.34037188,0.44285712,0.10248521,12
"August 04, 2012, Saturday",0.31718856,0.4713517,0.15416315,11
"August 04, 2013, Sunday",-0.016397893,0.2371146,0.2535125,5
"August 04, 2014, Monday",0.17269586,0.3959237,0.22322784,7
"August 04, 2015, Tuesday",-0.18111815,0.25912336,0.44024146,9
"August 04, 2016, Thursday",0.64181936,0.6716088,0.029789427,5
"August 04, 2017, Friday",-0.056013618,0.26965088,0.3256645,8
"August 04, 2018, Saturday",-0.498322,0.04835703,0.546679,2
"August 04, 2019, Sunday",-0.92628014,0.02080094,0.9470811,1
"August 05, 2003, Tuesday",0.0014430403,0.10657674,0.1051337,5
"August 05, 2004, Thursday",0.041180894,0.38160247,0.34042156,13
"August 05, 2005, Friday",-0.14132991,0.27178633,0.41311622,9
"August 05, 2006, Saturday",0.2536974,0.5072622,0.25356477,11
"August 05, 2007, Sunday",0.23975053,0.541328,0.30157748,4
"August 05, 2008, Tuesday",-0.0502606,0.18317942,0.23344001,11
"August 05, 2009, Wednesday",-0.016672267,0.26196015,0.27863237,18
"August 05, 2010, Thursday",0.048731424,0.3458259,0.2970945,8
"August 05, 2011, Friday",0.30098045,0.34640563,0.045425195,13
"August 05, 2012, Sunday",-0.36284024,0.27400613,0.63684636,4
"August 05, 2013, Monday",-0.026191518,0.2361229,0.2623144,6
"August 05, 2014, Tuesday",-0.097674705,0.33159417,0.4292689,10
"August 05, 2015, Wednesday",-0.14845398,0.34979254,0.49824652,7
"August 05, 2016, Friday",0.31987193,0.3357726,0.015900625,6
"August 05, 2017, Saturday",0.08985537,0.45748392,0.36762854,7
"August 05, 2018, Sunday",0.4683266,0.49263373,0.024307135,4
"August 05, 2019, Monday",0.48673022,0.5103224,0.023592167,4
"August 06, 2003, Wednesday",0.04045185,0.21892123,0.17846937,6
"August 06, 2004, Friday",0.06576517,0.22149028,0.15572512,7
"August 06, 2005, Saturday",0.34990713,0.44959855,0.09969143,12
"August 06, 2006, Sunday",0.42289913,0.44857547,0.025676332,2
"August 06, 2007, Monday",0.3354571,0.47757283,0.14211573,7
"August 06, 2008, Wednesday",0.16518085,0.38744918,0.22226836,12
"August 06, 2009, Thursday",-0.09383086,0.268772,0.36260286,15
"August 06, 2010, Friday",0.32757795,0.58205986,0.25448188,19
"August 06, 2011, Saturday",0.27408653,0.53200877,0.25792223,8
"August 06, 2012, Monday",0.5095922,0.7209174,0.21132529,5
"August 06, 2013, Tuesday",0.09568915,0.34362656,0.24793741,9
"August 06, 2014, Wednesday",-0.05139327,0.24577355,0.29716682,12
"August 06, 2015, Thursday",0.09023661,0.28404823,0.19381161,10
"August 06, 2016, Saturday",-0.5353561,0.11384601,0.6492021,8
"August 06, 2017, Sunday",0.31506577,0.5129945,0.19792877,6
"August 06, 2018, Monday",-0.097355664,0.26750833,0.36486402,7
"August 06, 2019, Tuesday",0.09640162,0.34536156,0.24895994,4
"August 07, 2003, Thursday",0.13485871,0.171547,0.036688276,6
"August 07, 2004, Saturday",-0.22510667,0.27357456,0.49868125,11
"August 07, 2006, Monday",0.08064121,0.42264488,0.34200367,7
"August 07, 2007, Tuesday",0.22910757,0.44047454,0.21136697,12
"August 07, 2008, Thursday",0.16696692,0.5172943,0.35032737,12
"August 07, 2009, Friday",-0.14977999,0.29947263,0.44925264,19
"August 07, 2010, Saturday",0.1274054,0.4917978,0.3643924,6
"August 07, 2011, Sunday",0.117586575,0.33000264,0.21241607,7
"August 07, 2012, Tuesday",-0.0017606941,0.347288,0.34904873,11
"August 07, 2013, Wednesday",0.18107428,0.3850847,0.20401041,15
"August 07, 2014, Thursday",0.16685247,0.19243708,0.025584597,8
"August 07, 2015, Friday",0.18450604,0.32756287,0.14305682,9
"August 07, 2016, Sunday",0.2143754,0.2252977,0.010922294,1
"August 07, 2017, Monday",-0.029096326,0.20121367,0.23031,9
"August 07, 2018, Tuesday",-0.56043917,0.055576783,0.6160159,3
"August 07, 2019, Wednesday",0.22968441,0.26842424,0.03873985,4
"August 08, 2003, Friday",0.08324719,0.17788869,0.09464149,9
"August 08, 2005, Monday",0.1111866,0.31097174,0.19978514,10
"August 08, 2006, Tuesday",0.24557266,0.50377524,0.25820255,10
"August 08, 2007, Wednesday",0.13289967,0.43923438,0.3063347,13
"August 08, 2008, Friday",0.36061573,0.49956295,0.1389472,17
"August 08, 2009, Saturday",0.031237558,0.3892359,0.35799834,8
"August 08, 2010, Sunday",0.51501083,0.52448505,0.009474177,2
"August 08, 2011, Monday",-0.19355845,0.22765324,0.42121166,9
"August 08, 2012, Wednesday",0.17765842,0.40854993,0.23089151,12
"August 08, 2013, Thursday",0.037222754,0.2586643,0.22144155,12
"August 08, 2014, Friday",-0.28891525,0.16866453,0.4575798,7
"August 08, 2015, Saturday",0.24757394,0.48986283,0.24228887,8
"August 08, 2016, Monday",0.3280785,0.5799753,0.25189683,4
"August 08, 2017, Tuesday",-0.27021644,0.08971011,0.35992655,6
"August 08, 2018, Wednesday",-0.185522,0.1535951,0.33911708,6
"August 08, 2019, Thursday",-0.0074935756,0.4283172,0.43581077,6
"August 09, 2003, Saturday",0.19935869,0.31878656,0.11942786,7
"August 09, 2004, Monday",-0.4302985,0.19066319,0.6209617,13
"August 09, 2005, Tuesday",-0.21709451,0.175286,0.39238054,10
"August 09, 2006, Wednesday",0.3305934,0.43532094,0.10472753,10
"August 09, 2007, Thursday",-0.02852461,0.31916195,0.3476866,13
"August 09, 2008, Saturday",-0.22383422,0.2684626,0.4922968,4
"August 09, 2009, Sunday",0.2636689,0.27913755,0.015468635,6
"August 09, 2010, Monday",0.25460598,0.38716736,0.13256142,8
"August 09, 2011, Tuesday",-0.1602515,0.24404043,0.40429193,11
"August 09, 2012, Thursday",-0.08173275,0.30743152,0.38916427,18
"August 09, 2013, Friday",-0.20856255,0.22060794,0.4291705,8
"August 09, 2014, Saturday",0.26736858,0.3029474,0.035578832,5
"August 09, 2015, Sunday",0.41284704,0.42484918,0.01200214,3
"August 09, 2016, Tuesday",0.12177338,0.38957676,0.26780337,9
"August 09, 2017, Wednesday",-0.4309431,0.19514538,0.62608856,7
"August 09, 2018, Thursday",0.17773172,0.36846408,0.19073237,7
"August 09, 2019, Friday",-0.6721536,0.04872328,0.7208768,5
"August 10, 2004, Tuesday",0.1379007,0.4039834,0.26608273,14
"August 10, 2005, Wednesday",-0.034316458,0.33675072,0.37106717,11
"August 10, 2006, Thursday",0.06446932,0.3091092,0.24463987,6
"August 10, 2007, Friday",0.23502451,0.46862918,0.23360465,8
"August 10, 2008, Sunday",0.35999092,0.42486063,0.064869694,8
"August 10, 2009, Monday",0.28766066,0.32349265,0.035831995,15
"August 10, 2010, Tuesday",0.04268562,0.3648885,0.3222029,11
"August 10, 2011, Wednesday",0.14709984,0.277181,0.13008116,10
"August 10, 2012, Friday",-0.4669105,0.18451647,0.651427,10
"August 10, 2013, Saturday",0.48937315,0.51903903,0.029665913,10
"August 10, 2014, Sunday",0.379119,0.41687068,0.0377517,3
"August 10, 2015, Monday",0.6767468,0.704257,0.027510237,4
"August 10, 2016, Wednesday",0.30334648,0.36180165,0.05845519,7
"August 10, 2017, Thursday",0.12718536,0.36224774,0.23506238,7
"August 10, 2018, Friday",-0.041353993,0.34871966,0.39007363,7
"August 10, 2019, Saturday",-0.03264471,0.03057232,0.06321703,1
"August 11, 2003, Monday",0.11277909,0.2535484,0.14076932,9
"August 11, 2004, Wednesday",0.045850687,0.30522195,0.25937125,10
"August 11, 2005, Thursday",-0.15369259,0.32061082,0.4743034,6
"August 11, 2006, Friday",0.2870686,0.34608528,0.059016682,16
"August 11, 2007, Saturday",0.22833191,0.49067974,0.26234782,4
"August 11, 2008, Monday",0.43571985,0.45134908,0.015629223,8
"August 11, 2009, Tuesday",0.156354,0.3830306,0.22667661,10
"August 11, 2010, Wednesday",0.30474612,0.42548162,0.1207355,15
"August 11, 2011, Thursday",0.2593508,0.5232444,0.26389357,13
"August 11, 2012, Saturday",0.13397713,0.348292,0.21431485,11
"August 11, 2013, Sunday",0.60072917,0.60985035,0.009121211,2
"August 11, 2014, Monday",0.36481154,0.37766173,0.012850185,2
"August 11, 2015, Tuesday",0.010361354,0.30161765,0.29125634,6
"August 11, 2016, Thursday",0.1566477,0.37441802,0.21777032,9
"August 11, 2017, Friday",0.14097391,0.352908,0.2119341,7
"August 11, 2018, Saturday",-0.064891316,0.25181594,0.31670722,6
"August 11, 2019, Sunday",-0.946388,0.012292634,0.9586806,1
"August 12, 2003, Tuesday",0.17018594,0.2149533,0.04476736,7
"August 12, 2004, Thursday",-0.09933965,0.23834805,0.3376877,14
"August 12, 2005, Friday",0.08590591,0.33684272,0.2509368,10
"August 12, 2006, Saturday",0.07521525,0.38932776,0.3141125,8
"August 12, 2007, Sunday",0.480289,0.505273,0.024983987,2
"August 12, 2008, Tuesday",0.13455343,0.4182248,0.28367135,10
"August 12, 2009, Wednesday",0.04580233,0.3472877,0.3014854,13
"August 12, 2010, Thursday",0.357918,0.47012934,0.11221135,13
"August 12, 2011, Friday",0.18543167,0.440056,0.25462434,12
"August 12, 2012, Sunday",0.017451013,0.18380725,0.16635624,5
"August 12, 2013, Monday",-0.042259872,0.2144034,0.2566633,4
"August 12, 2014, Tuesday",0.20287077,0.29418373,0.09131295,9
"August 12, 2015, Wednesday",-0.13719417,0.22630313,0.36349732,10
"August 12, 2016, Friday",0.103431106,0.28690097,0.18346983,11
"August 12, 2017, Saturday",-0.44266635,0.0900582,0.53272456,4
"August 12, 2019, Monday",-0.49905655,0.047751468,0.546808,1
"August 13, 2003, Wednesday",-0.3680565,0.04796542,0.4160219,7
"August 13, 2004, Friday",-0.3489049,0.19895287,0.54785776,14
"August 13, 2005, Saturday",0.50238186,0.5543667,0.051984828,7
"August 13, 2006, Sunday",0.18020445,0.508185,0.32798055,2
"August 13, 2007, Monday",0.01706893,0.2262178,0.20914887,8
"August 13, 2008, Wednesday",0.016201891,0.2431933,0.2269914,11
"August 13, 2009, Thursday",-0.0088149505,0.39671484,0.40552983,12
"August 13, 2010, Friday",0.33274356,0.4045271,0.071783535,17
"August 13, 2011, Saturday",-0.10124647,0.21052226,0.3117687,9
"August 13, 2012, Monday",-0.117763974,0.2511233,0.36888728,6
